Document_No,Company_Code,Account,Amount,Doc_Type,Posting_Key,User_ID
103223,3000,500000,4660521.08701941,KR,50,U003
103224,2000,500000,5949592.095674094,SA,40,U001
103225,1000,400000,34208948.86143616,SA,31,U003
103226,3000,400000,5215886.073335686,SA,31,U001
103227,3000,400000,4449919.497928969,KR,40,U001
103228,2000,400000,5892596.657791767,SA,50,U002
103229,2000,400000,4345069.203571584,KR,50,U002
103230,3000,400000,4426613.804942266,SA,50,U002
103231,1000,400001,3994958.053203808,KR,31,U002
103232,3000,400000,5082432.491588817,KR,50,U002
103233,2000,400000,5472838.96387948,KR,50,U002
103234,1000,400001,5386503.346952638,KR,40,U001
103235,1000,400000,4884609.632050356,KR,50,U001
103236,3000,500000,4471567.094770146,SA,50,U002
103237,2000,500000,4777056.065833683,KR,50,U002
103238,3000,400000,4807576.381651837,SA,40,U002
103239,3000,400001,5202088.3419376,KR,40,U001
103240,3000,500000,5147082.2483785795,KR,50,U002
103241,1000,400001,6391775.2596674785,KR,31,U002
103242,1000,500000,5031708.852065187,SA,31,U001
103243,2000,400000,5288640.774772168,KR,40,U001
103244,2000,400001,5057164.645124209,SA,50,U003
103245,3000,400001,4738613.152027736,KR,31,U002
103246,3000,400001,5283259.600811156,SA,50,U001
103247,3000,500000,4663471.524841266,SA,40,U003
103248,2000,500000,4953426.1989701195,SA,31,U001
103249,1000,500000,5927414.830782163,KR,40,U003
103250,1000,400000,36893699.65892813,KR,50,U003
103251,3000,500000,5309875.148602454,SA,40,U002
103252,3000,400000,3014920.718010989,KR,40,U002
103253,3000,400001,4851724.871474494,KR,40,U003
103254,3000,400001,4606305.016246786,KR,40,U002
103255,2000,400000,5096208.347441848,SA,31,U001
103256,1000,500000,4811010.578934443,SA,50,U001
103257,3000,400000,5113214.220059505,KR,31,U003
103258,2000,400001,4697066.971177639,SA,50,U003
103259,3000,400001,5309067.759292676,KR,50,U001
103260,3000,400000,3628286.398810488,KR,50,U001
103261,1000,500000,5089129.836864344,SA,50,U003
103262,3000,500000,4250336.60014674,SA,50,U001
103263,1000,400000,5934293.234619253,KR,31,U001
103264,1000,400000,4237428.81129603,KR,50,U003
103265,1000,500000,5796176.547216036,KR,40,U002
103266,2000,400001,4990773.887044215,SA,31,U001
103267,2000,400000,3536989.7414757647,SA,31,U002
103268,1000,500000,4298986.120655101,KR,50,U002
103269,3000,500000,5678240.819303455,KR,40,U001
103270,1000,400001,5632807.059879671,SA,40,U002
103271,3000,400001,3960519.3818156677,KR,50,U003
103272,1000,400001,6250284.580514068,SA,50,U001
103273,3000,400001,4980348.634392093,SA,40,U001
103274,2000,400001,5707876.523360769,KR,31,U002
103275,3000,400000,4030526.92036548,KR,31,U001
103276,1000,500000,4635240.787061549,SA,50,U001
103277,2000,400000,5332723.4162062835,KR,31,U002
103278,3000,400000,4749469.237603496,SA,31,U002
103279,3000,400000,2663367.164423397,SA,40,U001
103280,3000,400000,4847374.130405716,SA,31,U001
103281,3000,400000,3428241.484459567,KR,40,U003
103282,3000,400001,4143445.96672758,KR,50,U003
103283,2000,400001,31021646.126428723,KR,50,U001
103284,2000,500000,5906044.365666565,SA,40,U001
103285,2000,400000,6157084.083955058,SA,40,U003
103286,2000,500000,5273251.145400647,SA,50,U002
103287,1000,400001,4815945.038422245,SA,40,U001
103288,2000,400001,40181368.188695006,KR,50,U003
103289,3000,400001,5905483.868012875,KR,50,U003
103290,3000,400000,3413257.365349835,KR,50,U001
103291,2000,400000,4139918.487617477,SA,50,U001
103292,3000,400001,5803233.92223357,SA,50,U003
103293,2000,500000,5969816.7824783465,KR,50,U001
103294,3000,500000,5471777.040010687,SA,31,U002
103295,1000,400001,4164022.7473185635,KR,31,U001
103296,1000,500000,5791639.18485875,SA,50,U003
103297,2000,400001,6089146.153023081,SA,31,U003
103298,2000,500000,5574600.214003352,SA,40,U001
103299,2000,400001,3004792.2854554905,SA,40,U003
103300,3000,500000,5099675.8471327815,SA,50,U002
103301,2000,400000,5468192.051433452,KR,31,U001
103302,1000,400001,4587506.135742188,KR,40,U001
103303,3000,400001,41194732.31422457,KR,40,U003
103304,2000,500000,4589232.670915063,SA,40,U002
103305,3000,400001,4310725.283290603,KR,40,U001
103306,3000,400001,6208472.653802751,KR,31,U003
103307,2000,400001,5172054.936201813,SA,40,U001
103308,3000,400000,4115216.2830666425,SA,40,U002
103309,1000,400000,31189759.798151582,KR,40,U003
103310,1000,500000,4311214.31572651,KR,50,U001
103311,3000,400000,4315541.30019389,KR,40,U003
103312,2000,500000,5117224.22241707,KR,40,U003
103313,3000,400000,5388445.377751061,KR,31,U002
103314,1000,500000,5387589.47986716,SA,40,U002
103315,3000,400000,35199283.28220934,KR,40,U001
103316,3000,400000,5736504.5716668125,KR,40,U003
103317,1000,500000,5982275.452109163,KR,50,U003
103318,3000,400001,4792029.306384525,KR,31,U003
103319,3000,400001,4174343.3623023806,KR,31,U001
103320,2000,400000,5080226.011633396,KR,50,U002
103321,2000,500000,6728060.9984505335,SA,50,U002
103322,1000,400001,4153361.9456995577,SA,31,U003
103323,1000,500000,4579069.357626536,SA,40,U001
103324,1000,400001,5045947.248238108,KR,31,U003
103325,2000,500000,5433331.21961275,KR,50,U002
103326,1000,400000,3411536.0051835245,SA,40,U003
103327,1000,500000,6044710.15544014,KR,31,U003
103328,1000,400001,6033833.558945136,KR,40,U003
103329,2000,400000,4660165.087367417,KR,40,U002
103330,3000,500000,7165294.63466581,SA,50,U001
103331,1000,400001,47857314.45072507,SA,31,U003
103332,3000,400000,5939559.9463905655,SA,50,U002
103333,1000,500000,5950042.55182481,KR,31,U003
103334,3000,400001,5926972.8469664315,SA,31,U001
103335,2000,500000,4982472.4093741765,SA,40,U003
103336,2000,500000,4903232.003893717,SA,40,U001
103337,1000,400000,4245143.945823871,KR,40,U002
103338,3000,400000,4538102.58381625,SA,50,U001
103339,2000,400001,4751281.854171584,SA,40,U001
103340,1000,400000,5052368.040151813,KR,50,U002
103341,1000,400001,6278636.838002803,SA,40,U001
103342,2000,500000,3318004.142859084,KR,50,U001
103343,2000,500000,6075947.420862091,KR,31,U002
103344,1000,400001,4190499.217179051,SA,50,U001
103345,3000,500000,4916384.12524497,SA,50,U001
103346,3000,400000,4420481.714830719,SA,50,U003
103347,3000,500000,6483421.52757253,KR,31,U001
103348,1000,400000,4600033.783227276,SA,50,U001
103349,2000,400001,5417158.341303369,SA,31,U001
103350,1000,400001,5458613.342620987,SA,40,U002
103351,2000,500000,4071994.5999035523,KR,40,U001
103352,3000,500000,4922583.718289248,KR,31,U002
103353,3000,400000,5963461.01048564,KR,50,U002
103354,2000,400000,4301412.151325614,SA,40,U001
103355,2000,500000,5663172.487585015,SA,50,U001
103356,1000,500000,4735136.0229592575,KR,50,U001
103357,3000,400001,5930923.218429283,SA,31,U001
103358,1000,400001,6397997.553511351,SA,40,U001
103359,1000,400001,3393728.080268441,KR,31,U001
103360,1000,500000,3929491.9279128155,KR,31,U001
103361,3000,500000,4649192.3090161905,KR,31,U002
103362,1000,500000,6172339.536675425,SA,31,U003
103363,1000,400001,5425972.843734355,SA,50,U002
103364,1000,500000,4004198.720823083,SA,40,U001
103365,1000,400000,5543136.260353997,KR,40,U003
103366,1000,500000,4269012.21391857,KR,40,U003
103367,1000,500000,5696425.547372284,SA,50,U001
103368,3000,500000,43449375.98306554,KR,50,U001
103369,1000,500000,4265510.548460134,KR,31,U002
103370,2000,500000,39577891.62545987,SA,31,U003
103371,1000,400000,5979747.009271404,KR,31,U003
103372,1000,400000,3486370.154269398,SA,31,U001
103373,3000,500000,5240887.045694972,KR,40,U001
103374,3000,400001,4114480.5424930863,SA,31,U003
103375,2000,500000,4987049.912600953,KR,50,U003
103376,2000,500000,5366209.789485824,SA,50,U001
103377,3000,500000,6610535.179142673,KR,50,U001
103378,3000,400001,4978961.775329583,KR,31,U001
103379,1000,400001,6172420.52737754,KR,40,U002
103380,3000,400001,4327601.450600795,KR,40,U002
103381,2000,400000,4603983.949613218,KR,31,U001
103382,1000,400001,5469646.876678946,SA,31,U002
103383,2000,400000,5161408.83872557,SA,50,U003
103384,1000,400000,4737264.894538159,SA,50,U003
103385,3000,400001,4715588.443449851,KR,40,U001
103386,2000,400001,6066635.6447348,SA,50,U003
103387,1000,400001,4769246.263177942,KR,50,U003
103388,1000,400000,4183320.5434271223,KR,31,U003
103389,3000,500000,4316099.500593823,SA,40,U003
103390,3000,400001,5535920.908545293,SA,31,U003
103391,3000,400001,54441743.687759705,KR,40,U002
103392,2000,400001,4580813.853361613,KR,31,U002
103393,1000,400000,6718900.42028541,SA,40,U001
103394,3000,400000,4991327.38595214,SA,50,U003
103395,2000,500000,4776150.216016292,KR,40,U002
103396,2000,400001,4271778.342694598,KR,40,U002
103397,2000,400000,4841588.95980068,SA,31,U002
103398,3000,500000,4395087.487878369,KR,40,U003
103399,3000,400001,4330895.340791453,KR,40,U002
103400,1000,400000,3678359.7859154698,SA,40,U001
103401,1000,400001,6412893.347719691,SA,31,U001
103402,3000,400001,5851508.753227183,KR,40,U003
103403,2000,400000,5217280.294097996,KR,31,U001
103404,2000,400000,39078297.84522188,SA,50,U002
103405,2000,400000,4995535.761786562,KR,31,U003
103406,1000,400001,4378472.856886103,SA,40,U001
103407,2000,400001,32743350.400098782,KR,50,U003
103408,1000,500000,5573931.290584726,SA,40,U002
103409,1000,400001,38321774.75140954,KR,31,U001
103410,2000,400000,5260588.570423112,KR,50,U002
103411,2000,400001,3670048.8291014507,KR,50,U001
103412,3000,500000,4747656.958420265,SA,50,U003
103413,3000,500000,4077312.1564500425,SA,40,U001
103414,2000,400000,5387244.601875949,SA,50,U001
103415,1000,400000,5796222.282061748,KR,50,U001
103416,1000,500000,6167759.511371056,KR,50,U003
103417,1000,500000,4496816.213643313,SA,50,U001
103418,1000,500000,4097680.7263741046,SA,31,U002
103419,1000,400000,4665125.113622186,KR,40,U003
103420,3000,500000,4440549.66238903,KR,40,U003
103421,2000,500000,5344986.70091715,KR,50,U002
103422,3000,400000,3877774.1662992784,KR,31,U003
103423,1000,400001,3596483.9501754083,SA,50,U001
103424,1000,400001,4722841.362114101,SA,40,U003
103425,1000,500000,5581204.851519539,KR,40,U002
103426,1000,400001,4178034.6471275045,KR,40,U003
103427,2000,400001,5679290.636485128,KR,50,U002
103428,1000,400001,5292270.187221547,SA,50,U003
103429,2000,400001,6237436.469391499,SA,31,U002
103430,1000,500000,4358196.266850328,KR,31,U003
103431,2000,400001,3714822.50656251,KR,40,U001
103432,3000,400001,5478833.408172087,KR,40,U002
103433,1000,400000,41791197.042206466,KR,31,U002
103434,2000,500000,5161998.405755616,KR,40,U003
103435,3000,400000,4161737.8365965737,KR,31,U003
103436,1000,400000,5620120.485860531,SA,50,U003
103437,1000,500000,4493259.354339943,SA,40,U001
103438,1000,400001,5161648.382941306,SA,40,U003
103439,2000,400000,4632345.510599246,KR,31,U002
103440,2000,500000,5283505.272227468,KR,50,U003
103441,3000,400001,4043895.6389480084,KR,40,U001
103442,2000,500000,5399742.645796794,SA,40,U003
103443,2000,400000,5526071.407619154,KR,31,U003
103444,1000,400001,5092782.526626158,SA,50,U002
103445,1000,400001,6315117.380161355,KR,31,U003
103446,1000,500000,5165728.256649904,KR,50,U001
103447,1000,400001,5735003.008029335,KR,50,U003
103448,1000,400000,5073933.438239238,SA,31,U003
103449,1000,400000,5663519.091203777,SA,31,U002
103450,1000,400000,3773356.54747086,SA,50,U003
103451,3000,500000,5026355.83790007,KR,31,U002
103452,3000,400001,4098451.709761311,SA,40,U002
103453,3000,400001,5112341.756489428,KR,40,U003
103454,3000,400001,5307354.168008058,KR,40,U002
103455,1000,400000,5645998.090436684,SA,40,U002
103456,3000,400001,5391927.941124465,SA,40,U003
103457,1000,400000,4730517.628178287,KR,31,U003
103458,3000,400001,4397123.609311352,KR,50,U001
103459,2000,400000,3125981.20020667,KR,31,U001
103460,3000,400001,5055082.062280442,KR,40,U002
103461,3000,500000,5910289.371447227,SA,40,U002
103462,1000,500000,40693718.18654844,SA,31,U003
103463,3000,400000,4932198.6470174305,SA,31,U001
103464,2000,400000,40915566.64671623,KR,50,U001
103465,1000,400001,4689832.480045523,KR,40,U003
103466,1000,400001,5155974.308672444,KR,31,U003
103467,3000,500000,4676029.070949927,SA,50,U003
103468,1000,400001,4280894.8807827355,KR,40,U003
103469,1000,400000,4939761.124286467,KR,40,U001
103470,1000,400000,4922317.647508265,SA,40,U003
103471,1000,400000,6500136.06970103,SA,31,U003
103472,1000,400000,4355448.00559831,KR,40,U001
103473,1000,400000,4872446.636785598,SA,40,U003
103474,2000,500000,4794667.738910783,KR,50,U001
103475,3000,500000,4641853.733935647,SA,31,U001
103476,2000,400000,5410484.1912853215,KR,50,U003
103477,1000,400001,6790370.414259374,SA,31,U003
103478,1000,400000,4743338.242663512,SA,40,U002
103479,3000,500000,5412715.593295631,SA,50,U002
103480,2000,400000,3470102.407242231,SA,31,U001
103481,3000,500000,4685176.376012775,KR,31,U001
103482,2000,500000,6244192.91168976,KR,40,U002
103483,1000,400000,4956015.685241615,SA,40,U001
103484,3000,400000,5401872.012007433,KR,50,U002
103485,3000,400001,4501799.091096649,SA,50,U003
103486,1000,500000,5206045.753485172,SA,31,U003
103487,3000,400001,6306220.997428865,KR,50,U003
103488,2000,400000,4071933.6301847184,KR,40,U001
103489,2000,500000,6749234.004140631,KR,50,U003
103490,2000,400001,3763244.6544847665,KR,50,U001
103491,2000,400001,4611598.525211593,KR,31,U003
103492,1000,400001,4331266.252176331,KR,40,U001
103493,3000,400000,4782031.214586205,KR,31,U001
103494,2000,400000,4320877.6997407405,SA,40,U002
103495,1000,400000,4260224.269205641,KR,40,U002
103496,3000,500000,4050602.7155907033,SA,31,U002
103497,3000,400000,5515242.902844977,KR,50,U001
103498,1000,500000,4809633.603247535,KR,31,U002
103499,1000,400001,4600391.664240394,SA,50,U002
103500,2000,400001,5225805.528465729,SA,31,U002
103501,3000,400000,3804291.591127552,SA,31,U001
103502,3000,400001,41960784.28138462,SA,50,U001
103503,1000,400000,4924984.479183003,KR,50,U002
103504,3000,500000,4949569.735976618,KR,50,U002
103505,2000,400001,5415333.400725557,SA,31,U001
103506,3000,400000,6314819.207034794,SA,50,U001
103507,1000,400001,5258379.7935638875,KR,50,U002
103508,1000,400001,4840100.393756174,KR,50,U002
103509,2000,400000,4053884.4899392524,SA,40,U002
103510,2000,400001,3087345.659492979,KR,50,U001
103511,3000,400001,5102307.33373029,KR,50,U002
103512,3000,400001,3992293.327855306,SA,50,U001
103513,1000,400001,2967789.236598283,SA,40,U003
103514,2000,500000,4719303.661520594,SA,40,U002
103515,2000,400001,5191585.388609502,SA,50,U003
103516,2000,400001,5595443.053228753,KR,50,U001
103517,3000,400000,5849000.570883618,SA,50,U003
103518,2000,500000,5700569.730876039,KR,50,U002
103519,1000,400000,5722060.023683254,KR,40,U003
103520,1000,400000,3825543.9899290777,KR,50,U003
103521,3000,400000,4880323.490074594,KR,40,U003
103522,3000,500000,5463868.45327569,SA,31,U001
103523,2000,400000,40296797.53692992,KR,40,U002
103524,3000,400000,4875880.578733999,SA,31,U001
103525,1000,400000,5022472.015929847,KR,40,U003
103526,2000,400001,5196427.198567321,SA,40,U003
103527,1000,400000,4938485.0356514715,KR,40,U001
103528,2000,500000,4322976.514072747,KR,50,U001
103529,3000,500000,3637740.714289901,SA,40,U003
103530,2000,400001,4836778.2708230065,SA,50,U002
103531,2000,500000,5045986.203444219,SA,40,U001
103532,1000,500000,5037263.665180753,SA,40,U003
103533,1000,400001,5762336.850865769,KR,31,U003
103534,2000,400000,5904485.040818341,KR,40,U002
103535,3000,400001,4916781.756984605,KR,50,U003
103536,3000,400000,4922508.130802553,KR,31,U001
103537,1000,400000,43668023.037252165,KR,31,U003
103538,3000,500000,5341238.70361438,SA,40,U003
103539,1000,400001,4645953.438558932,SA,40,U003
103540,3000,500000,5527211.068911021,KR,31,U003
103541,2000,500000,4882900.472840414,SA,50,U002
103542,1000,400000,4899911.409039818,KR,40,U001
103543,1000,500000,5346891.036070912,KR,31,U003
103544,2000,400001,4759066.704205395,SA,50,U001
103545,1000,500000,5075738.005992003,KR,40,U002
103546,3000,500000,5238035.445153239,SA,31,U001
103547,3000,400000,5653742.847572968,KR,31,U002
103548,1000,400001,5598512.46422022,SA,40,U001
103549,3000,500000,5213635.581414664,KR,50,U001
103550,1000,400000,2912985.012447849,KR,50,U003
103551,2000,500000,5194680.655776963,SA,31,U001
103552,1000,400001,5318308.743156728,KR,50,U003
103553,2000,500000,5480743.077704302,KR,31,U003
103554,3000,500000,4235180.029814362,SA,40,U001
103555,2000,400000,3302339.158064086,SA,50,U003
103556,3000,500000,5644936.008626933,SA,40,U001
103557,1000,400000,4020378.7252296344,KR,31,U003
103558,3000,400001,5977735.635454252,SA,40,U003
103559,1000,500000,4537078.491352936,SA,50,U002
103560,1000,400001,4178261.633318478,SA,40,U002
103561,2000,400001,5279697.578028789,KR,50,U001
103562,2000,500000,5492940.868003509,SA,50,U003
103563,2000,400000,5445262.417660463,KR,50,U002
103564,2000,400001,5401288.324748728,KR,50,U002
103565,3000,400001,4433767.75419736,SA,50,U002
103566,3000,500000,3778472.162970244,KR,31,U003
103567,3000,500000,4688268.483760706,KR,40,U001
103568,1000,500000,4083433.769587609,KR,31,U003
103569,3000,500000,5346038.947919549,KR,40,U003
103570,3000,500000,5699398.248653663,KR,40,U002
103571,3000,500000,5138157.320095042,SA,40,U003
103572,2000,400000,4999244.148448467,SA,31,U003
103573,3000,400001,4751653.937190615,SA,50,U002
103574,1000,400000,5784279.415631036,KR,50,U002
103575,2000,400000,3535625.009084533,SA,31,U003
103576,1000,500000,4035079.1680025402,KR,50,U002
103577,3000,400001,6461386.642186869,KR,40,U001
103578,2000,400000,3996032.5033570663,KR,50,U001
103579,1000,500000,5424829.465976062,KR,50,U001
103580,3000,500000,5589432.086653536,SA,50,U001
103581,1000,400001,27671993.14443735,KR,40,U001
103582,1000,400000,3612561.6990906685,SA,50,U002
103583,1000,400000,6011771.47247752,SA,50,U002
103584,3000,400000,4221645.067796208,KR,50,U001
103585,3000,500000,4243494.704188144,SA,31,U001
103586,1000,400001,4583299.081320706,SA,31,U001
103587,2000,400001,4223614.365456546,SA,50,U002
103588,2000,400000,5421014.142942264,KR,31,U002
103589,3000,500000,4054369.9527545283,KR,31,U003
103590,3000,400000,3427391.577514022,KR,40,U003
103591,3000,400001,5925085.213752627,SA,31,U003
103592,3000,500000,4093671.3870456233,SA,31,U003
103593,3000,400000,4398384.986666456,KR,50,U002
103594,2000,400000,5663886.347697964,KR,40,U002
103595,3000,500000,5056195.11073729,SA,40,U002
103596,1000,400001,5889873.006888267,KR,40,U002
103597,1000,500000,5676113.683989387,KR,31,U001
103598,2000,400000,4637255.483473235,SA,50,U003
103599,1000,400000,5817535.905988813,SA,40,U002
103600,2000,400000,5134218.518234445,KR,40,U002
103601,2000,400000,4521289.673047724,KR,31,U003
103602,1000,400001,5232321.298374811,KR,40,U002
103603,3000,400001,3952429.9841260053,KR,50,U001
103604,1000,400000,5667078.161980312,SA,40,U002
